,MONTH,DAY_OF_WEEK,HOUR,OP_CARRIER_AIRLINE_ID,ORIGIN,DEP_DELAY_GROUP,HUMIDITY,PRESSURE,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,WEATHER_DESC,DELAYED
43796,8,4,8,SkyWest Airlines Inc.: OO,PHX,-1,63.0,1014.0,293.39,180.0,4.0,sky is clear,0
43797,8,2,7,American Airlines Inc.: AA,JFK,0,67.0,1020.0,286.68,40.0,1.0,sky is clear,0
43798,8,2,7,United Air Lines Inc.: UA,BOS,-1,67.0,1020.0,286.68,40.0,1.0,sky is clear,0
43799,8,5,13,American Airlines Inc.: AA,ORD,-1,93.0,1014.0,289.02,180.0,2.0,heavy intensity rain,0
43800,8,5,13,Southwest Airlines Co.: WN,LAX,0,93.0,1014.0,289.02,180.0,2.0,heavy intensity rain,0
43801,6,4,6,Envoy Air: MQ,DTW,-1,97.0,1011.0,284.707,127.0,0.0,few clouds,0
43802,6,4,6,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),JAX,-1,97.0,1011.0,284.707,127.0,0.0,few clouds,0
43803,7,5,7,American Airlines Inc.: AA,PHL,-1,59.0,1016.0,293.48,160.0,1.0,sky is clear,0
43804,7,5,7,American Airlines Inc.: AA,MIA,-1,59.0,1016.0,293.48,160.0,1.0,sky is clear,0
43805,2,1,5,Delta Air Lines Inc.: DL,BNA,-1,75.0,1017.0,280.51,200.0,9.0,light rain,0
43806,7,4,15,Southwest Airlines Co.: WN,DEN,4,77.0,1015.0,289.64,300.0,4.0,sky is clear,1
43807,7,4,15,ExpressJet Airlines LLC: EV,JAX,0,77.0,1015.0,289.64,300.0,4.0,sky is clear,0
43808,10,2,7,Southwest Airlines Co.: WN,HOU,-1,93.0,1008.0,282.64,40.0,3.0,sky is clear,0
43809,7,3,17,American Airlines Inc.: AA,LGA,-1,68.0,1019.0,292.48,130.0,3.0,few clouds,0
43810,7,3,17,Frontier Airlines Inc.: F9,DEN,-1,68.0,1019.0,292.48,130.0,3.0,few clouds,0
43811,3,1,21,United Air Lines Inc.: UA,DEN,-1,93.0,1004.0,277.18,100.0,5.0,broken clouds,0
43812,3,1,21,Envoy Air: MQ,LAX,0,93.0,1004.0,277.18,100.0,5.0,broken clouds,0
43813,8,2,6,United Air Lines Inc.: UA,PDX,-1,88.0,1014.0,290.86,190.0,2.0,haze,0
43814,2,4,10,Alaska Airlines Inc.: AS,PDX,3,93.0,1014.0,276.58,70.0,5.0,overcast clouds,1
43815,5,5,20,Frontier Airlines Inc.: F9,ORD,0,69.0,1007.0,295.212,205.0,1.0,sky is clear,0
43816,2,3,17,United Air Lines Inc.: UA,DEN,-1,93.0,998.0,279.83,230.0,2.0,mist,0
43817,2,3,17,American Airlines Inc.: AA,BOS,-1,93.0,998.0,279.83,230.0,2.0,mist,0
43818,6,7,18,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),MCI,0,61.0,1011.0,292.379,258.0,1.0,sky is clear,0
43819,3,1,22,United Air Lines Inc.: UA,SFO,0,89.0,1027.0,285.561,133.0,1.0,very heavy rain,0
43820,1,1,18,Alaska Airlines Inc.: AS,SEA,-1,92.0,1027.0,276.02,230.0,0.0,sky is clear,0
43821,5,1,8,Frontier Airlines Inc.: F9,DEN,-1,71.0,1016.0,286.75,310.0,1.0,sky is clear,0
43822,8,5,15,Delta Air Lines Inc.: DL,ATL,0,87.0,1013.0,287.95,190.0,3.0,scattered clouds,0
43823,8,5,15,Delta Air Lines Inc.: DL,DTW,-1,87.0,1013.0,287.95,190.0,3.0,scattered clouds,0
43824,8,5,15,Southwest Airlines Co.: WN,BNA,-1,87.0,1013.0,287.95,190.0,3.0,scattered clouds,0
43825,4,4,7,Southwest Airlines Co.: WN,PIT,-1,91.0,1033.0,277.664,67.0,1.0,sky is clear,0
43826,6,2,11,Southwest Airlines Co.: WN,DTW,-1,87.0,1020.0,289.35,190.0,4.0,sky is clear,0
43827,6,7,12,Southwest Airlines Co.: WN,ATL,1,88.0,1018.0,287.25,115.0,1.0,few clouds,1
43828,12,2,8,American Airlines Inc.: AA,DFW,0,93.0,1007.0,282.86,80.0,8.0,light rain,0
43829,10,3,19,Alaska Airlines Inc.: AS,SEA,-1,93.0,1019.0,284.55,100.0,1.0,light rain,0
43830,7,1,22,Delta Air Lines Inc.: DL,PDX,0,63.0,1022.0,294.6,10.0,2.0,sky is clear,0
43831,9,5,10,Southwest Airlines Co.: WN,DEN,0,71.0,1021.0,283.26,10.0,3.0,sky is clear,0
43832,12,4,9,Delta Air Lines Inc.: DL,ATL,-1,92.0,1010.0,273.59,120.0,1.0,overcast clouds,0
43833,12,4,9,United Air Lines Inc.: UA,ATL,1,92.0,1010.0,273.59,120.0,1.0,overcast clouds,1
43834,8,3,17,Southwest Airlines Co.: WN,DTW,0,100.0,1014.0,290.47,120.0,5.0,light intensity shower rain,0
43835,6,3,14,ExpressJet Airlines LLC: EV,HOU,-1,87.0,1019.0,286.32,130.0,2.0,broken clouds,0
43836,6,3,14,American Airlines Inc.: AA,LGA,1,87.0,1019.0,286.32,130.0,2.0,broken clouds,1
43837,7,2,20,American Airlines Inc.: AA,DFW,-1,60.0,1015.0,293.93,200.0,3.0,broken clouds,0
43839,8,1,21,ExpressJet Airlines LLC: EV,ORD,4,77.0,1018.0,297.7,220.0,5.0,sky is clear,1
43840,8,1,21,Delta Air Lines Inc.: DL,ATL,0,77.0,1018.0,297.7,220.0,5.0,sky is clear,0
43841,6,3,19,United Air Lines Inc.: UA,BOS,4,71.0,1013.0,291.505,197.0,2.0,broken clouds,1
43842,6,3,19,Southwest Airlines Co.: WN,LAS,0,71.0,1013.0,291.505,197.0,2.0,broken clouds,0
43843,10,4,16,United Air Lines Inc.: UA,SFO,2,81.0,1013.0,279.19,110.0,4.0,sky is clear,1
43844,10,4,16,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),PHX,-1,81.0,1013.0,279.19,110.0,4.0,sky is clear,0
43845,10,4,16,Southwest Airlines Co.: WN,HOU,0,81.0,1013.0,279.19,110.0,4.0,sky is clear,0
43846,9,3,9,Southwest Airlines Co.: WN,BNA,-1,100.0,1014.0,282.8,64.0,1.0,mist,0
43847,6,7,5,Southwest Airlines Co.: WN,HOU,-1,72.0,1017.0,288.22,130.0,1.0,few clouds,0
43848,12,7,13,American Airlines Inc.: AA,MIA,1,100.0,1026.0,280.6,70.0,3.0,overcast clouds,1
43849,1,5,19,United Air Lines Inc.: UA,SFO,-1,86.0,1019.0,276.89,0.0,1.0,mist,0
43850,2,4,14,Alaska Airlines Inc.: AS,SEA,-1,100.0,1024.0,279.247,93.0,2.0,light rain,0
43851,2,4,14,United Air Lines Inc.: UA,LAS,3,100.0,1024.0,279.247,93.0,2.0,light rain,1
43852,12,5,14,Delta Air Lines Inc.: DL,DTW,-1,94.0,1001.0,273.707979919,120.0,2.0,heavy intensity rain,0
43853,3,4,8,Delta Air Lines Inc.: DL,DTW,0,70.0,1015.0,277.93,210.0,3.0,mist,0
43854,3,4,8,American Airlines Inc.: AA,PHL,-1,70.0,1015.0,277.93,210.0,3.0,mist,0
43855,3,4,8,SkyWest Airlines Inc.: OO,LAX,2,70.0,1015.0,277.93,210.0,3.0,mist,1
43856,3,4,8,American Airlines Inc.: AA,LGA,-1,70.0,1015.0,277.93,210.0,3.0,mist,0
43857,6,7,22,United Air Lines Inc.: UA,ORD,0,48.0,1005.0,295.543,287.0,2.0,few clouds,0
43860,1,4,11,American Airlines Inc.: AA,LAS,0,86.0,1009.0,277.94,110.0,2.0,light rain,0
43861,3,3,18,American Airlines Inc.: AA,ORD,1,94.0,1023.0,278.46,270.0,5.0,mist,1
43862,3,3,18,American Airlines Inc.: AA,PHX,0,94.0,1023.0,278.46,270.0,5.0,mist,0
43863,3,3,18,Spirit Air Lines: NK,LAS,-1,94.0,1023.0,278.46,270.0,5.0,mist,0
43864,6,3,13,United Air Lines Inc.: UA,IAH,0,87.0,1013.0,281.87,90.0,4.0,light rain,0
43865,6,3,13,Delta Air Lines Inc.: DL,MDW,0,87.0,1013.0,281.87,90.0,4.0,light rain,0
43867,7,2,14,Alaska Airlines Inc.: AS,SEA,0,87.0,1015.0,288.35,190.0,2.0,broken clouds,0
43868,1,4,6,JetBlue Airways: B6,BOS,-1,93.0,1007.0,274.88,320.0,3.0,fog,0
43871,10,2,16,American Airlines Inc.: AA,DFW,2,76.0,1015.0,286.26,157.0,0.0,sky is clear,1
43872,8,4,21,JetBlue Airways: B6,JFK,0,68.0,1018.0,296.38,270.0,4.0,sky is clear,0
43873,1,5,21,Southwest Airlines Co.: WN,SAT,1,100.0,1021.0,276.212,89.0,3.0,light rain,1
43874,5,1,10,American Airlines Inc.: AA,MIA,0,92.0,1023.0,285.197328964,100.0,1.0,overcast clouds,0
43875,12,6,19,American Airlines Inc.: AA,MIA,0,37.0,1029.0,269.45,230.0,0.0,sky is clear,0
43876,1,6,14,Envoy Air: MQ,BNA,0,99.0,1030.0,274.38,230.0,0.0,sky is clear,0
43877,1,6,14,Delta Air Lines Inc.: DL,ORD,-1,99.0,1030.0,274.38,230.0,0.0,sky is clear,0
43878,11,7,7,United Air Lines Inc.: UA,DFW,-1,93.0,1017.0,281.44,80.0,2.0,few clouds,0
43879,11,7,7,American Airlines Inc.: AA,MIA,0,93.0,1017.0,281.44,80.0,2.0,few clouds,0
43880,12,3,15,SkyWest Airlines Inc.: OO,SEA,-1,85.0,1024.0,267.58,40.0,5.0,light snow,0
43881,2,2,10,United Air Lines Inc.: UA,SAT,0,89.0,1038.0,274.144,29.0,1.0,sky is clear,0
43882,12,5,13,Delta Air Lines Inc.: DL,MSP,-1,67.0,1001.0,267.54,40.0,2.0,sky is clear,0
43883,2,2,17,United Air Lines Inc.: UA,IAH,2,99.0,1019.0,279.053670535,69.0,3.0,heavy intensity rain,1
43884,2,2,17,American Airlines Inc.: AA,MIA,2,99.0,1019.0,279.053670535,69.0,3.0,heavy intensity rain,1
43885,3,7,21,Frontier Airlines Inc.: F9,DEN,-1,86.0,998.0,279.4,20.0,4.0,broken clouds,0
43886,3,7,21,Southwest Airlines Co.: WN,DEN,1,86.0,998.0,279.4,20.0,4.0,broken clouds,1
43887,8,6,10,SkyWest Airlines Inc.: OO,ORD,0,82.0,1002.0,290.33,80.0,4.0,light rain,0
43888,8,6,10,Frontier Airlines Inc.: F9,PDX,-1,82.0,1002.0,290.33,80.0,4.0,light rain,0
43889,8,6,10,Southwest Airlines Co.: WN,HOU,-1,82.0,1002.0,290.33,80.0,4.0,light rain,0
43890,9,1,15,United Air Lines Inc.: UA,LAX,0,82.0,1014.0,288.53,120.0,6.0,proximity shower rain,0
43891,7,3,11,Envoy Air: MQ,MCI,-1,60.0,1003.0,289.34,346.0,0.0,sky is clear,0
43892,10,3,15,American Airlines Inc.: AA,MCI,0,76.0,1009.0,282.77,270.0,10.0,sky is clear,0
43893,10,3,15,United Air Lines Inc.: UA,SAN,-1,76.0,1009.0,282.77,270.0,10.0,sky is clear,0
43894,7,3,21,Delta Air Lines Inc.: DL,LAX,-1,33.0,1009.0,296.25,225.0,3.0,sky is clear,0
43895,3,2,7,American Airlines Inc.: AA,JAX,-1,93.0,1022.0,281.34,148.0,2.0,light rain,0
43898,4,4,12,Delta Air Lines Inc.: DL,ATL,-1,95.0,1091.0,281.28,248.0,0.0,moderate rain,0
43899,6,2,15,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),JAX,-1,78.0,1020.0,288.48,24.0,1.0,light rain,0
43900,8,7,9,Alaska Airlines Inc.: AS,PDX,0,82.0,1021.0,287.13,180.0,2.0,sky is clear,0
43901,10,3,15,Delta Air Lines Inc.: DL,ATL,0,93.0,1003.0,285.04,150.0,7.0,scattered clouds,0
43902,3,3,5,Southwest Airlines Co.: WN,PHL,-1,96.0,1038.0,280.265,128.0,1.0,moderate rain,0
43903,3,3,5,American Airlines Inc.: AA,LAX,8,96.0,1038.0,280.265,128.0,1.0,moderate rain,1
43904,11,5,11,Delta Air Lines Inc.: DL,LAX,12,99.0,1038.0,280.03366666700003,59.0,1.0,broken clouds,1
43905,11,1,21,JetBlue Airways: B6,JFK,1,90.0,1017.0,285.61,84.0,4.0,overcast clouds,1
43906,11,1,21,AirTran Airways Corporation: FL,ATL,-1,90.0,1017.0,285.61,84.0,4.0,overcast clouds,0
43907,3,3,6,American Airlines Inc.: AA,ORD,-1,93.0,1013.0,276.09,330.0,1.0,overcast clouds,0
43908,3,3,6,Delta Air Lines Inc.: DL,LAX,0,93.0,1013.0,276.09,330.0,1.0,overcast clouds,0
43911,11,6,11,United Air Lines Inc.: UA,LAS,-1,74.0,1012.0,275.6,0.0,0.0,sky is clear,0
43912,11,6,11,United Air Lines Inc.: UA,SEA,-1,74.0,1012.0,275.6,0.0,0.0,sky is clear,0
43913,11,6,11,Southwest Airlines Co.: WN,SAT,-1,74.0,1012.0,275.6,0.0,0.0,sky is clear,0
43914,11,6,11,Southwest Airlines Co.: WN,ABQ,-1,74.0,1012.0,275.6,0.0,0.0,sky is clear,0
43915,5,5,17,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),PHL,-1,86.0,1021.0,287.215,287.0,2.0,sky is clear,0
43916,7,1,12,Southwest Airlines Co.: WN,BNA,1,100.0,1017.0,290.08,180.0,2.0,light intensity shower rain,1
43917,7,1,12,Southwest Airlines Co.: WN,MDW,6,100.0,1017.0,290.08,180.0,2.0,light intensity shower rain,1
43918,5,1,14,Delta Air Lines Inc.: DL,ORD,-1,100.0,1013.0,281.55,68.0,1.0,light rain,0
43921,6,1,17,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),LAX,-1,72.0,1011.0,291.56,130.0,7.0,broken clouds,0
43922,6,1,17,United Air Lines Inc.: UA,ORD,1,72.0,1011.0,291.56,130.0,7.0,broken clouds,1
43923,9,1,21,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),MCI,-1,56.0,1018.0,293.52,100.0,4.0,proximity shower rain,0
43924,1,7,7,American Airlines Inc.: AA,DFW,-1,92.0,1022.0,275.11,230.0,0.0,fog,0
43925,1,7,7,Delta Air Lines Inc.: DL,DTW,-1,92.0,1022.0,275.11,230.0,0.0,fog,0
43926,8,1,12,Southwest Airlines Co.: WN,DEN,-1,93.0,1020.0,287.4,70.0,2.0,sky is clear,0
43927,8,1,12,American Airlines Inc.: AA,ABQ,-1,93.0,1020.0,287.4,70.0,2.0,sky is clear,0
43928,8,1,12,Delta Air Lines Inc.: DL,DTW,0,93.0,1020.0,287.4,70.0,2.0,sky is clear,0
43929,4,1,11,Delta Air Lines Inc.: DL,LAX,0,93.0,1018.0,275.665,133.0,1.0,sky is clear,0
43930,3,4,22,Delta Air Lines Inc.: DL,ATL,0,50.0,1014.0,286.48,170.0,4.0,scattered clouds,0
43931,3,4,22,Delta Air Lines Inc.: DL,SFO,-1,50.0,1014.0,286.48,170.0,4.0,scattered clouds,0
43932,2,5,20,American Airlines Inc.: AA,DFW,-1,76.0,1001.0,281.81,70.0,6.0,light rain,0
43933,2,5,20,Southwest Airlines Co.: WN,PHX,0,76.0,1001.0,281.81,70.0,6.0,light rain,0
43934,5,5,7,Southwest Airlines Co.: WN,LAS,0,91.0,1088.0,282.03,136.0,0.0,moderate rain,0
43935,7,7,23,Spirit Air Lines: NK,LAS,9,63.0,1018.0,294.77,350.0,2.0,sky is clear,1
43936,3,6,19,United Air Lines Inc.: UA,SFO,1,41.0,1006.0,274.84,200.0,1.0,broken clouds,1
43937,3,6,19,Southwest Airlines Co.: WN,ABQ,2,41.0,1006.0,274.84,200.0,1.0,broken clouds,1
43938,12,2,22,United Air Lines Inc.: UA,SFO,-1,89.0,1033.0,279.3,230.0,0.0,sky is clear,0
43939,1,7,5,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),ORD,-1,85.0,1009.0,279.01,265.0,2.0,sky is clear,0
43940,4,6,19,Southwest Airlines Co.: WN,LAS,-1,93.0,1023.0,281.43,170.0,3.0,mist,0
43941,4,6,19,Southwest Airlines Co.: WN,ATL,0,93.0,1023.0,281.43,170.0,3.0,mist,0
43942,11,3,11,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),LAS,-1,87.0,1026.0,283.32,60.0,2.0,sky is clear,0
43943,11,3,11,American Airlines Inc.: AA,LAS,4,87.0,1026.0,283.32,60.0,2.0,sky is clear,1
43944,11,5,19,Frontier Airlines Inc.: F9,LAX,-1,100.0,1033.0,282.751,84.0,2.0,sky is clear,0
43945,11,5,19,Delta Air Lines Inc.: DL,MIA,1,100.0,1033.0,282.751,84.0,2.0,sky is clear,1
43946,4,6,12,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),PHX,-1,87.0,1019.0,279.14,320.0,3.0,overcast clouds,0
43947,4,6,12,SkyWest Airlines Inc.: OO,LAX,-1,87.0,1019.0,279.14,320.0,3.0,overcast clouds,0
43948,4,5,7,American Airlines Inc.: AA,LGA,-1,93.0,1013.0,283.19,120.0,1.0,few clouds,0
43949,11,3,17,Endeavor Air Inc.: 9E,CLT,-1,90.0,1027.0,279.5,230.0,0.0,sky is clear,0
43950,11,3,17,Delta Air Lines Inc.: DL,MSP,-1,90.0,1027.0,279.5,230.0,0.0,sky is clear,0
43951,5,2,18,American Airlines Inc.: AA,ORD,1,68.0,1096.0,287.44,269.0,0.0,scattered clouds,1
43952,12,1,20,American Airlines Inc.: AA,MIA,0,76.0,1014.0,283.17,90.0,4.0,light rain,0
43953,5,1,12,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),PHX,-1,96.0,1013.0,284.051,107.0,1.0,scattered clouds,0
43954,5,1,12,Delta Air Lines Inc.: DL,LGA,-1,96.0,1013.0,284.051,107.0,1.0,scattered clouds,0
43955,5,1,12,Delta Air Lines Inc.: DL,ORD,-1,96.0,1013.0,284.051,107.0,1.0,scattered clouds,0
43956,2,1,20,SkyWest Airlines Inc.: OO,PHX,12,80.0,999.0,272.46,60.0,4.0,mist,1
43957,11,7,7,American Airlines Inc.: AA,PHL,-1,93.0,1001.0,282.15,150.0,9.0,light snow,0
43958,7,5,7,Delta Air Lines Inc.: DL,BNA,0,60.0,1022.0,290.79,180.0,6.0,sky is clear,0
43959,7,5,7,American Airlines Inc.: AA,ORD,0,60.0,1022.0,290.79,180.0,6.0,sky is clear,0
43960,10,7,13,SkyWest Airlines Inc.: OO,ORD,-1,93.0,1019.0,281.7,360.0,2.0,scattered clouds,0
43961,10,7,13,Delta Air Lines Inc.: DL,DTW,1,93.0,1019.0,281.7,360.0,2.0,scattered clouds,1
43962,8,7,10,Alaska Airlines Inc.: AS,LAX,0,82.0,1015.0,287.71,0.0,1.0,smoke,0
43963,8,7,10,American Airlines Inc.: AA,ORD,0,82.0,1015.0,287.71,0.0,1.0,smoke,0
43964,5,1,20,Southwest Airlines Co.: WN,MDW,1,76.0,1013.0,288.27,190.0,3.0,mist,1
43965,3,5,6,Southwest Airlines Co.: WN,PDX,0,75.0,1023.0,280.66,141.0,3.0,sky is clear,0
43966,6,6,11,American Airlines Inc.: AA,CLT,1,77.0,1021.0,285.29,330.0,2.0,sky is clear,1
43967,6,6,11,ExpressJet Airlines LLC: EV,ABQ,5,77.0,1021.0,285.29,330.0,2.0,sky is clear,1
43968,6,6,11,United Air Lines Inc.: UA,DEN,-1,77.0,1021.0,285.29,330.0,2.0,sky is clear,0
43970,7,6,18,Southwest Airlines Co.: WN,ABQ,1,63.0,1000.0,292.85,11.0,1.0,sky is clear,1
43971,8,1,8,United Air Lines Inc.: UA,IAH,0,72.0,1011.0,292.15,134.0,0.0,sky is clear,0
43972,8,1,8,American Airlines Inc.: AA,SEA,-1,72.0,1011.0,292.15,134.0,0.0,sky is clear,0
43973,1,6,22,SkyWest Airlines Inc.: OO,PHX,-1,100.0,1028.0,282.89,260.0,3.0,fog,0
43974,7,1,12,Delta Air Lines Inc.: DL,BNA,0,72.0,1019.0,292.21,110.0,5.0,overcast clouds,0
43975,7,1,12,American Airlines Inc.: AA,DFW,-1,72.0,1019.0,292.21,110.0,5.0,overcast clouds,0
43976,5,6,22,United Air Lines Inc.: UA,SFO,0,91.0,1021.0,289.60753356,115.0,1.0,sky is clear,0
43977,1,5,13,Envoy Air: MQ,ATL,1,92.0,1022.0,271.49,110.0,3.0,mist,1
43978,9,7,19,American Airlines Inc.: AA,SAN,-1,93.0,1010.0,291.16,170.0,7.0,light intensity shower rain,0
43979,2,3,13,Delta Air Lines Inc.: DL,ATL,-1,100.0,1019.0,280.065,79.0,2.0,overcast clouds,0
43980,2,3,13,Southwest Airlines Co.: WN,SAN,0,100.0,1019.0,280.065,79.0,2.0,overcast clouds,0
43981,10,2,11,Frontier Airlines Inc.: F9,DEN,7,97.0,1002.0,283.786,127.0,5.0,light rain,1
43982,12,3,8,American Airlines Inc.: AA,PHX,2,64.0,1025.0,272.09,60.0,4.0,sky is clear,1
43983,12,3,8,American Airlines Inc.: AA,DFW,0,64.0,1025.0,272.09,60.0,4.0,sky is clear,0
43986,6,7,10,United Air Lines Inc.: UA,ORD,-1,77.0,1014.0,291.31,326.0,1.0,heavy intensity rain,0
43987,6,6,5,Southwest Airlines Co.: WN,MDW,-1,80.0,1013.0,285.16200000000003,142.0,1.0,sky is clear,0
43988,3,5,12,JetBlue Airways: B6,BOS,-1,75.0,1010.0,279.45,60.0,4.0,broken clouds,0
43989,9,1,10,Delta Air Lines Inc.: DL,MCI,-1,82.0,1009.0,289.09,280.0,5.0,broken clouds,0
43990,5,3,17,Southwest Airlines Co.: WN,SFO,0,58.0,1016.0,286.15,230.0,3.0,light intensity shower rain,0
43991,10,7,16,Southwest Airlines Co.: WN,DEN,-1,87.0,1005.0,286.26,80.0,4.0,mist,0
43992,10,7,16,Southwest Airlines Co.: WN,PIT,0,87.0,1005.0,286.26,80.0,4.0,mist,0
43993,6,6,11,Delta Air Lines Inc.: DL,LAS,1,50.0,1015.0,288.46,25.0,2.0,light rain,1
43994,8,6,11,Southwest Airlines Co.: WN,SAN,-1,63.0,1020.0,289.43,210.0,3.0,few clouds,0
43995,1,1,9,Delta Air Lines Inc.: DL,PHL,3,93.0,1003.0,274.55,70.0,2.0,sky is clear,1
43996,4,2,6,Spirit Air Lines: NK,DTW,-1,81.0,1011.0,282.91,180.0,2.0,sky is clear,0
43997,5,4,15,Southwest Airlines Co.: WN,SAN,1,100.0,1022.0,284.32,140.0,3.0,moderate rain,1
43998,5,4,15,Southwest Airlines Co.: WN,DEN,2,100.0,1022.0,284.32,140.0,3.0,moderate rain,1
44001,6,4,17,Frontier Airlines Inc.: F9,ATL,-1,72.0,1021.0,294.26,196.0,1.0,sky is clear,0
44002,6,4,17,Southwest Airlines Co.: WN,SAT,2,72.0,1021.0,294.26,196.0,1.0,sky is clear,1
44003,6,4,17,Virgin America: VX,SEA,0,72.0,1021.0,294.26,196.0,1.0,sky is clear,0
44004,10,6,15,United Air Lines Inc.: UA,LAS,-1,93.0,1022.0,286.5,80.0,2.0,mist,0
44005,2,6,5,United Air Lines Inc.: UA,PHL,-1,87.0,1014.0,281.16,200.0,8.0,light rain,0
44006,7,3,18,Delta Air Lines Inc.: DL,LAX,0,64.0,1021.0,295.99,230.0,3.0,sky is clear,0
44007,3,2,18,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),PHL,-1,81.0,1036.0,281.17,100.0,4.0,broken clouds,0
44008,3,2,18,United Air Lines Inc.: UA,PHL,-1,81.0,1036.0,281.17,100.0,4.0,broken clouds,0
44009,3,2,18,United Air Lines Inc.: UA,LAX,-1,81.0,1036.0,281.17,100.0,4.0,broken clouds,0
44012,9,3,23,JetBlue Airways: B6,DEN,-1,72.0,1015.0,292.61,320.0,3.0,sky is clear,0
44013,8,7,17,Delta Air Lines Inc.: DL,SEA,-1,93.0,1015.0,290.18,0.0,1.0,fog,0
44014,8,7,17,United Air Lines Inc.: UA,ORD,1,93.0,1015.0,290.18,0.0,1.0,fog,1
44017,3,7,8,ExpressJet Airlines LLC: EV,DEN,-1,94.0,1094.0,281.09,75.0,0.0,few clouds,0
44018,7,6,22,American Airlines Inc.: AA,SAN,-1,50.0,1011.0,301.08,300.0,7.0,few clouds,0
44019,5,2,9,American Airlines Inc.: AA,DFW,0,93.0,1019.0,282.55,355.0,1.0,heavy intensity rain,0
44020,12,6,13,United Air Lines Inc.: UA,DEN,2,100.0,1035.0,274.845333333,81.0,1.0,moderate rain,1
44021,12,6,13,American Airlines Inc.: AA,LAX,-1,100.0,1035.0,274.845333333,81.0,1.0,moderate rain,0
44022,12,4,7,American Airlines Inc.: AA,MIA,-1,68.0,1027.0,270.92,130.0,0.0,sky is clear,0
44023,5,2,7,United Air Lines Inc.: UA,SAT,-1,87.0,1016.0,283.14,256.0,0.0,broken clouds,0
44024,9,7,11,American Airlines Inc.: AA,LAX,4,82.0,1028.0,285.37,40.0,4.0,overcast clouds,1
44025,9,7,11,American Airlines Inc.: AA,DFW,0,82.0,1028.0,285.37,40.0,4.0,overcast clouds,0
44026,7,4,23,United Air Lines Inc.: UA,SFO,0,77.0,1006.0,289.95,0.0,2.0,light intensity shower rain,0
44027,3,7,18,Delta Air Lines Inc.: DL,LGA,-1,69.0,1100.0,277.82,193.0,0.0,broken clouds,0
44028,3,7,18,American Airlines Inc.: AA,MSP,-1,69.0,1100.0,277.82,193.0,0.0,broken clouds,0
44029,7,6,10,American Airlines Inc.: AA,ORD,0,82.0,1015.0,289.6,110.0,6.0,broken clouds,0
44030,6,3,19,Delta Air Lines Inc.: DL,ATL,12,63.0,1013.0,292.63,190.0,5.0,light rain,1
44031,6,3,19,American Airlines Inc.: AA,BOS,-1,63.0,1013.0,292.63,190.0,5.0,light rain,0
44032,3,2,18,Delta Air Lines Inc.: DL,ATL,-1,83.0,1026.0,280.5815,163.0,1.0,sky is clear,0
44033,9,3,14,Envoy Air: MQ,BNA,0,93.0,1016.0,285.06,50.0,2.0,light rain,0
44034,9,3,14,American Airlines Inc.: AA,ORD,1,93.0,1016.0,285.06,50.0,2.0,light rain,1
44036,1,7,11,SkyWest Airlines Inc.: OO,SFO,0,94.0,1022.0,281.584,107.0,5.0,overcast clouds,0
44037,1,7,11,Southwest Airlines Co.: WN,HOU,0,94.0,1022.0,281.584,107.0,5.0,overcast clouds,0
44038,1,3,18,American Airlines Inc.: AA,PHX,1,93.0,1005.0,276.62,250.0,2.0,fog,1
44039,1,3,18,Delta Air Lines Inc.: DL,ORD,0,93.0,1005.0,276.62,250.0,2.0,fog,0
44040,1,5,16,United Air Lines Inc.: UA,ORD,-1,100.0,990.0,274.72,48.0,3.0,fog,0
44041,3,7,16,American Airlines Inc.: AA,SFO,2,80.0,1028.0,275.92,60.0,1.0,light rain,1
44042,3,7,16,Southwest Airlines Co.: WN,ATL,1,80.0,1028.0,275.92,60.0,1.0,light rain,1
44043,9,6,7,American Airlines Inc.: AA,DFW,-1,87.0,1015.0,286.42,90.0,3.0,few clouds,0
44044,9,6,7,Southwest Airlines Co.: WN,HOU,0,87.0,1015.0,286.42,90.0,3.0,few clouds,0
44045,7,4,20,Frontier Airlines Inc.: F9,ORD,9,77.0,1020.0,297.85,350.0,3.0,sky is clear,1
44046,7,4,20,Southwest Airlines Co.: WN,LAS,1,77.0,1020.0,297.85,350.0,3.0,sky is clear,1
44047,3,6,5,Delta Air Lines Inc.: DL,MSP,-1,75.0,1022.0,278.09,70.0,1.0,scattered clouds,0
44048,4,3,22,American Airlines Inc.: AA,CLT,2,71.0,1031.0,285.887,244.0,1.0,sky is clear,1
44049,3,7,11,Delta Air Lines Inc.: DL,BOS,-1,80.0,999.0,274.14,70.0,5.0,mist,0
